Timestamp,EMG_Value
1744798351.6123931,113
1744798351.6600385,123
1744798351.7118487,135
1744798351.7576199,124
1744798351.8033292,110
1744798351.8534515,113
1744798351.9145494,106
1744798351.9643512,115
1744798352.010926,120
1744798352.0592904,129
1744798352.1076193,117
1744798352.1660194,113
1744798352.2186148,105
1744798352.2622678,110
1744798352.3124297,110
1744798352.356971,104
1744798352.4046767,134
1744798352.4677591,136
1744798352.515552,132
1744798352.57125,112
1744798352.6107442,105
1744798352.658375,99
1744798352.7223995,106
1744798352.7699158,120
1744798352.8181374,121
1744798352.865643,107
1744798352.9136035,108
1744798352.9751134,100
1744798353.0241642,107
1744798353.0742939,109
1744798353.1231496,121
1744798353.1674638,123
1744798353.2151418,117
1744798353.2626333,101
1744798353.3284266,103
1744798353.3738694,109
1744798353.4218242,114
1744798353.4694564,124
1744798353.5281725,134
1744798353.565126,112
1744798353.6287744,101
1744798353.675754,107
1744798353.72613,109
1744798353.770731,114
1744798353.8265429,124
1744798353.881807,122
1744798353.933816,115
1744798353.9773076,120
1744798354.025324,109
1744798354.0746276,113
1744798354.1210675,111
1744798354.1844635,125
1744798354.232186,122
1744798354.2797742,135
1744798354.3332427,162
1744798354.374981,142
1744798354.438719,133
1744798354.485514,128
1744798354.5332131,133
1744798354.5903058,134
1744798354.6277478,122
1744798354.691396,119
1744798354.7388608,117
1744798354.786762,108
1744798354.8343709,106
1744798354.8822684,103
1744798354.932605,108
1744798354.9934602,111
1744798355.0435863,122
1744798355.090926,120
1744798355.1447232,132
1744798355.1962335,148
1744798355.231673,151
1744798355.2940457,156
1744798355.3416328,141
1744798355.391029,148
1744798355.4409246,129
1744798355.484274,128
1744798355.54721,106
1744798355.59961,110
1744798355.6498203,114
1744798355.689017,112
1744798355.7507412,104
1744798355.8015814,113
1744798355.8490348,105
1744798355.9014251,135
1744798355.9453619,129
1744798355.9923022,145
1744798356.0534155,165
1744798356.1013992,153
1744798356.1493847,139
1744798356.2001643,115
1744798356.2509446,103
1744798356.2930043,105
1744798356.3408296,94
1744798356.4061766,94
1744798356.4554741,96
1744798356.5004234,104
1744798356.5496166,102
1744798356.6079323,103
1744798356.6438935,105
1744798356.7074847,111
1744798356.7550168,110
1744798356.8028011,103
1744798356.8604312,108
1744798356.8979316,107
1744798356.962075,112
1744798357.0090864,108
1744798357.0562742,126
1744798357.113819,142
1744798357.1610227,139
1744798357.215612,123
1744798357.2635744,116
1744798357.3148234,94
1744798357.3595967,94
1744798357.40756,88
1744798357.4655664,97
1744798357.5170803,105
1744798357.566082,121
1744798357.618134,123
1744798357.6606574,121
1744798357.7190378,142
1744798357.7703316,144
1744798357.818051,155
1744798357.8697438,148
1744798357.9182508,159
1744798357.96126,162
1744798358.0093102,176
1744798358.071904,178
1744798358.1195254,179
1744798358.1671607,171
1744798358.2145693,183
1744798358.2740798,173
1744798358.310043,184
1744798358.3737555,188
1744798358.424209,186
1744798358.4699368,169
1744798358.5178113,164
1744798358.5670435,157
1744798358.6129334,163
1744798358.6762204,165
1744798358.727769,161
1744798358.7742248,145
1744798358.8204956,157
1744798358.8665116,168
1744798358.9302452,173
1744798358.9798534,157
1744798359.0252202,150
1744798359.0737576,141
1744798359.1319413,141
1744798359.1833036,144
1744798359.234237,142
1744798359.2792087,145
1744798359.326689,144
1744798359.3743198,150
1744798359.426948,152
1744798359.4858067,159
1744798359.5332327,148
1744798359.580693,146
1744798359.628185,140
1744798359.6879256,142
1744798359.7377133,134
1744798359.7871222,140
1744798359.8351862,149
1744798359.8827696,146
1744798359.9299207,128
1744798359.9777267,132
1744798360.0408623,130
1744798360.0907273,165
1744798360.1360326,160
1744798360.1836853,141
1744798360.2312117,139
1744798360.278718,130
1744798360.3416193,137
1744798360.3905635,144
1744798360.436434,143
1744798360.4924107,151
1744798360.5315819,165
1744798360.5964103,166
1744798360.6419103,171
1744798360.6896188,162
1744798360.7367127,175
1744798360.794607,197
1744798360.8481147,194
1744798360.8971226,169
1744798360.945344,170
1744798360.9908047,163
1744798361.0505633,145
1744798361.0999038,137
1744798361.1507316,130
1744798361.196248,130
1744798361.251587,131
1744798361.3030896,133
1744798361.3543787,123
1744798361.4023912,128
1744798361.4501579,124
1744798361.499538,122
1744798361.5550342,123
1744798361.6065252,131
1744798361.6551964,124
1744798361.7075195,140
1744798361.7498329,140
1744798361.8070219,137
1744798361.8444505,134
1744798361.9090934,131
1744798361.9588842,125
1744798362.0048451,119
1744798362.0505402,114
1744798362.098353,114
1744798362.1617107,116
1744798362.211394,115
1744798362.260709,113
1744798362.3074796,111
1744798362.3598878,112
1744798362.398731,112
1744798362.4623094,122
1744798362.5096087,117
1744798362.5590744,117
1744798362.6068454,114
1744798362.664941,117
1744798362.7164505,115
1744798362.7672458,128
1744798362.8115044,134
1744798362.8678339,152
1744798362.9091387,168
1744798362.9578466,186
1744798363.0188432,229
1744798363.0704513,268
1744798363.1197045,328
1744798363.1640444,377
1744798363.220547,450
1744798363.2713792,560
1744798363.3185627,649
1744798363.3664827,828
1744798363.4154205,1023
1744798363.4750733,1023
1744798363.5252428,1023
1744798363.5730982,1023
1744798363.6241438,1023
1744798363.668927,1023
1744798363.7163925,1023
1744798363.7638497,1023
1744798363.828433,1023
1744798363.8782375,744
1744798363.9241602,505
1744798363.973613,406
1744798364.0187502,345
1744798364.080104,298
1744798364.1276586,281
1744798364.1748967,297
1744798364.22285,262
1744798364.2706423,232
1744798364.326554,226
1744798364.383667,210
1744798364.4331284,205
1744798364.4766161,210
1744798364.533822,187
1744798364.5741026,194
1744798364.6195955,185
1744798364.6859918,174
1744798364.7325072,164
1744798364.7856178,172
1744798364.8359184,181
1744798364.885119,163
1744798364.9373481,180
1744798364.9867501,175
1744798365.0340078,171
1744798365.0883222,183
1744798365.1387305,174
1744798365.1890135,161
1744798365.238701,157
1744798365.291085,161
1744798365.3409007,160
1744798365.3891141,160
1744798365.4409406,158
1744798365.492467,152
1744798365.5428762,155
1744798365.5894406,157
1744798365.6413317,156
1744798365.6825087,165
1744798365.746301,156
1744798365.7948987,159
1744798365.8401675,167
1744798365.8928442,164
1744798365.944279,158
1744798365.9936328,158
1744798366.0475445,157
1744798366.0964036,156
1744798366.1413448,156
1744798366.1969566,153
1744798366.2446737,153
1744798366.2946296,157
1744798366.3508916,160
1744798366.3881826,157
1744798366.4514463,171
